월,순위,제목,저자,출판사,판매지수,출판 년월
8,81,달과 6펜스,윌리엄 서머싯 몸,민음사,"판매지수 38,934",2000년 06월
8,82,멋진 신세계,올더스 헉슬리,소담출판사,"판매지수 46,410",2015년 06월
8,83,자기 앞의 생,로맹 가리,문학동네,"판매지수 28,191",2003년 05월
8,84,메리골드 마음 세탁소,윤정은,북로망스,"판매지수 55,524",2023년 03월
8,85,종의 기원,정유정,은행나무,"판매지수 50,607",2016년 05월
8,86,아버지의 해방일지,정지아,창비,"판매지수 65,064",2022년 09월
8,87,말하고 싶은 비밀,사쿠라 이이요,모모,"판매지수 38,016",2023년 12월
8,88,녹나무의 여신,히가시노 게이고,소미미디어,"판매지수 34,656",2024년 05월
8,89,파과 (리커버),구병모,위즈덤하우스,"판매지수 43,065",2018년 04월
8,90,2024 제15회 젊은작가상 수상작품집,김멜라,문학동네,"판매지수 62,742",2024년 03월
8,91,탕비실,이미예,한끼,"판매지수 24,399",2024년 07월
8,92,해리포터와 마법사의 돌 1,J.K. 롤링,문학수첩,"판매지수 35,604",2019년 11월
8,93,범도 2,방현석,문학동네,"판매지수 8,670",2023년 06월
8,94,바다가 들리는 편의점,마치다 소노코,모모,"판매지수 40,503",2023년 03월
8,95,은하수를 여행하는 히치하이커를 위한 안내서 1,더글러스 애덤스,책세상,"판매지수 10,338",2004년 12월
8,96,멜라닌,하승민,한겨레출판,"판매지수 8,652",2024년 07월
8,97,파리대왕,윌리엄 골딩,문예출판사,"판매지수 15,408",1999년 06월
8,98,밝은 밤,최은영,문학동네,"판매지수 54,666",2021년 07월
8,99,인간실격 (오리지널 초판본 표지 디자인),다자이 오사무,코너스톤(도서),"판매지수 20,721",2022년 01월
8,100,나의 눈부신 친구,엘레나 페란테,한길사,"판매지수 10,890",2016년 07월
9,1,언젠가 우리가 같은 별을 바라본다면,차인표,해결책,"판매지수 360,234",2021년 12월
9,2,영원한 천국,정유정,은행나무,"판매지수 151,233",2024년 08월
9,3,이중 하나는 거짓말 (니트 에디션),김애란,문학동네,"판매지수 171,132",2024년 08월
9,4,모순,양귀자,쓰다,"판매지수 419,727",2013년 04월
9,5,빛이 이끄는 곳으로,백희성,북로망스,"판매지수 71,802",2024년 08월
9,6,당신이 누군가를 죽였다,히가시노 게이고,북다,"판매지수 138,711",2024년 07월
9,7,파친코 1,이민진,인플루엔셜,"판매지수 71,547",2022년 07월
9,8,파친코 2,이민진,인플루엔셜,"판매지수 70,170",2022년 08월
9,9,우연은 비켜 가지 않는다,줄리언 반스,다산책방,"판매지수 52,320",2024년 09월
9,10,푸른 들판을 걷다,클레어 키건,다산책방,"판매지수 48,441",2024년 08월
9,11,백설공주에게 죽음을 (특별판),넬레 노이하우스,북로드,"판매지수 39,825",2024년 05월
9,12,리틀 라이프 1,한야 야나기하라,시공사,"판매지수 188,022",2016년 06월
9,13,리틀 라이프 2,한야 야나기하라,시공사,"판매지수 161,835",2016년 06월
9,14,구의 증명,최진영,은행나무,"판매지수 179,619",2023년 04월
9,15,시한부,백은별,바른북스,"판매지수 132,744",2024년 01월
9,16,이처럼 사소한 것들,클레어 키건,다산책방,"판매지수 461,415",2023년 11월
9,17,데미안,헤르만 헤세,민음사,"판매지수 138,279",2000년 12월
9,18,홍학의 자리,정해연,엘릭시르,"판매지수 120,003",2021년 07월
9,19,어린 왕자 오리지널 초판본,앙투안 드 생텍쥐페리,코너스톤(도서),"판매지수 125,037",2020년 09월
9,20,면도날,윌리엄 서머싯 몸,민음사,"판매지수 38,079",2009년 06월
9,21,세상의 마지막 기차역,무라세 다케시,모모,"판매지수 131,535",2022년 05월
9,22,인간 실격,다자이 오사무,민음사,"판매지수 126,288",2004년 05월
9,23,불편한 편의점,김호연,나무옆의자,"판매지수 145,920",2021년 04월
9,24,급류,정대건,민음사,"판매지수 141,996",2022년 12월
9,25,흐르는 강물처럼,셸리 리드,다산책방,"판매지수 76,257",2024년 01월
9,26,불편한 편의점 2,김호연,나무옆의자,"판매지수 101,961",2022년 08월
9,27,이방인,알베르 까뮈,민음사,"판매지수 76,038",2011년 03월
