월,순위,제목,저자,출판사,판매지수,출판 년월
1,1,"오늘 밤, 거짓말의 세계에서 잊을 수 없는 사랑을",이치조 미사키,모모,"판매지수 28,656",2023년 11월
1,2,말하고 싶은 비밀,사쿠라 이이요,모모,"판매지수 37,827",2023년 12월
1,3,위시,니콜라스 스파크스,모모,"판매지수 11,676",2023년 12월
1,4,봄그늘 1~5 세트,김차차,파란 (파란미디어),"판매지수 5,916",2024년 02월
1,5,나와 너의 365일,유이하,모모,"판매지수 17,976",2023년 03월
1,6,재와 물거품,김청귤,안전가옥,"판매지수 18,366",2021년 05월
1,7,이번 생은 가주가 되겠습니다 1~5 세트,김로아,디앤씨미디어(D&C미디어),"판매지수 3,780",2024년 01월
1,8,해피엔딩에서 너를 기다릴게,산다 치에,알에이치코리아(RHK),"판매지수 13,239",2023년 01월
1,9,"나는 내일, 어제의 너와 만난다",나나츠키 타카후미,영상출판미디어,"판매지수 10,890",2016년 02월
1,10,너는 달밤에 빛나고,사노 테츠야,디앤씨미디어(D&C미디어),"판매지수 9,828",2018년 04월
1,11,너의 췌장을 먹고 싶어 (일반판),스미노 요루,소미미디어,"판매지수 11,436",2017년 04월
1,12,이토록 완벽한 실종,줄리안 맥클린,해피북스투유,"판매지수 3,600",2023년 12월
1,13,"거짓말이 보이는 나는, 솔직한 너에게 사랑을 했다",사쿠라이 미나,제우미디어,"판매지수 5,652",2019년 08월
1,14,너와 만날 수 있었던 4%의 기적,히로세 미이,제우미디어,"판매지수 4,644",2019년 05월
1,15,그것은 벚꽃 같은 사랑이었다,히로세 미이,제우미디어,"판매지수 2,724",2019년 03월
1,16,"블루문이 뜨는 밤, 다시 한번 그녀를 사랑하게 됐다",히로세 미이,제우미디어,"판매지수 1,416",2023년 11월
1,17,세이렌 5 북케이스 세트,설이수,YOUNGCOM(영컴),"판매지수 1,008",2024년 01월
1,18,"고수, 후궁으로 깨어나다 박스 세트",코양희,블라썸,판매지수 792,2024년 01월
1,19,여름의 너에게 겨울에 내가 갈게,닌겐 로쿠도,북폴리오,"판매지수 2,280",2023년 07월
1,20,나는 너에게 10년 치의 『    』을 전하고 싶어,아마노 아타루,제우미디어,"판매지수 2,172",2019년 10월
1,21,옷소매 붉은 끝동 세트,강미강,청어람,"판매지수 1,680",2022년 06월
1,22,"빨강, 파랑, 어쨌든 찬란",케이시 맥퀴스턴,살림출판사,"판매지수 1,758",2021년 07월
1,23,우리 집에는 쥐가 있다,김수지,오후,"판매지수 1,374",2023년 10월
1,24,너의 췌장을 먹고 싶어 (노블판),스미노 요루,소미미디어,"판매지수 2,658",2017년 03월
1,25,그 여름의 끝에 네가 죽으면 완벽했기 때문에,샤센도 유키,토마토출판사,"판매지수 1,740",2023년 09월
1,26,"어느 날, 너의 심장이 멈출 거라 말했다",클로에 윤,팩토리나인,"판매지수 1,986",2021년 12월
1,27,벽사아씨전,박에스더,안전가옥,"판매지수 1,344",2023년 09월
1,28,누군가 내 몸에 빙의했다 세트,신솔라,연담,판매지수 360,2023년 07월
1,29,재혼황후 8 + 미공개 외전 세트,알파타르트,해피북스투유,"판매지수 2,160",2022년 12월
1,30,러브 레터,이와이 슌지,하빌리스,"판매지수 2,130",2022년 11월
1,31,세상은 『    』로 가득 차 있다,사쿠라 이이요,제우미디어,판매지수 612,2020년 01월
1,32,점괘보는 공녀님 1~5 세트,사이딘,마롱,"판매지수 1,212",2023년 12월
1,33,"비록, 닿을 수 없는 너의 세상일지라도",미아키 스가루,팩토리나인,"판매지수 1,968",2023년 03월
1,34,시간의 계단 2,주영하,블라썸,"판매지수 2,544",2019년 02월
1,35,시간의 계단 1,주영하,블라썸,"판매지수 2,850",2019년 02월
1,36,세이렌 5,설이수,YOUNGCOM(영컴),판매지수 564,2024년 01월
1,37,일주일 만에 사랑할 순 없다,김동식,요다,"판매지수 4,278",2020년 03월
1,38,낙원의 이론 1,정선우,파란 (파란미디어),"판매지수 2,526",2019년 07월
1,39,"그 여름, 나는",최수현,가하,"판매지수 1,332",2018년 01월
1,40,재혼황후 7,알파타르트,해피북스투유,"판매지수 1,428",2022년 04월
1,41,낙원의 이론 2,정선우,파란 (파란미디어),"판매지수 2,100",2019년 07월
1,42,밤하늘은 올려다보는 그대에게 상냥하게,마쿠라기 미루타,제우미디어,"판매지수 1,350",2019년 01월
1,43,나와 그녀의 왼손,츠지도 유메,제우미디어,판매지수 678,2018년 10월
1,44,너를 사랑했던 한 사람의 나에게,오토노 요모지,모모,"판매지수 1,662",2022년 10월
1,45,내가 사랑했던 모든 너에게,오토노 요모지,모모,"판매지수 1,758",2022년 10월
1,46,이 세계에서 너와 두 번째 첫사랑을,모치즈키 쿠라게,북스토리,"판매지수 2,256",2020년 04월
1,47,이번 생은 가주가 되겠습니다 3,김로아,디앤씨미디어(D&C미디어),판매지수 816,2024년 01월
1,48,내가 제일 사랑하는 우리,미사,한스미디어,판매지수 348,2019년 09월
1,49,낙원의 이론 3,정선우,파란 (파란미디어),"판매지수 1,974",2019년 07월
1,50,이번 생은 가주가 되겠습니다 1,김로아,디앤씨미디어(D&C미디어),판매지수 900,2024년 01월
1,51,"네 세상이 어둠이 된다고 해도, 내가 너의 빛이 되어줄게",시울,하이스트,판매지수 696,2023년 07월
1,52,더 캐슬 1~3 세트,진소예,에이템포미디어,판매지수 786,2023년 07월
1,53,낙원의 이론 4,정선우,파란 (파란미디어),"판매지수 2,058",2019년 07월
1,54,비긴 어게인,헬리 액튼,모모,"판매지수 3,060",2024년 01월
1,55,이번 생은 가주가 되겠습니다 2,김로아,디앤씨미디어(D&C미디어),판매지수 768,2024년 01월
1,56,아파도 하고 싶은 세트,채랑비,연담,판매지수 462,2024년 02월
1,57,재혼황후 6,알파타르트,해피북스투유,"판매지수 1,188",2021년 12월
1,58,인소의 법칙 17 한정판,유한려,(주)디앤씨미디어-잇북,판매지수 888,2021년 12월
1,59,희란국 연가,김수지,FEEL,"판매지수 1,122",2019년 01월
1,60,이번 생은 가주가 되겠습니다 4,김로아,디앤씨미디어(D&C미디어),판매지수 882,2024년 01월
1,61,내가 빠진 로맨스,베스 올리리,모모,"판매지수 1,404",2023년 09월
1,62,죽으려고 바다에 뛰어들었다,님도르신,와이엠북스(YMBOOKS),판매지수 372,2023년 08월
1,63,다정한 사신은 너를 위한 거짓말을 할 거야,모치즈키 쿠라게,북스토리,판매지수 870,2023년 03월
1,64,키메라 1~3 세트,홍수연,파란 (파란미디어),판매지수 108,2022년 08월
1,65,악역의 엔딩은 죽음뿐 5 외전,권겨을,디앤씨미디어(D&C미디어),판매지수 774,2020년 09월
1,66,악역의 엔딩은 죽음뿐 2,권겨을,디앤씨미디어(D&C미디어),판매지수 780,2020년 09월
1,67,재혼황후 1 (일반판),알파타르트,해피북스투유,"판매지수 1,020",2019년 10월
1,68,내가 죽기 일주일 전,서은채,황금가지,"판매지수 1,914",2018년 03월
1,69,시월드가 내게 집착한다 1~3 세트,한윤설,YOUNGCOM(영컴),"판매지수 1,140",2024년 01월
1,70,에이스와 새우깡,성승제,도서출판이곳,판매지수 492,2023년 10월
1,71,사내 맞선 2,해화,연담,판매지수 540,2022년 03월
1,72,사내 맞선 1,해화,연담,판매지수 540,2022년 03월
1,73,당신의 이해를 돕기 위하여 2,이보라,연담,판매지수 444,2021년 09월
1,74,"봄, 거짓말",김제이,봄미디어,판매지수 456,2020년 10월
1,75,재혼황후 4 (일반판),알파타르트,해피북스투유,판매지수 918,2020년 09월
1,76,악역의 엔딩은 죽음뿐 4,권겨을,디앤씨미디어(D&C미디어),판매지수 696,2020년 09월
1,77,악역의 엔딩은 죽음뿐 3,권겨을,디앤씨미디어(D&C미디어),판매지수 774,2020년 09월
1,78,악역의 엔딩은 죽음뿐 1,권겨을,디앤씨미디어(D&C미디어),판매지수 660,2020년 09월
1,79,내일의 으뜸,김빵,다향,판매지수 714,2023년 04월
1,80,재혼황후 3 (일반판),알파타르트,해피북스투유,판매지수 888,2020년 04월
1,81,재혼황후 2 (일반판),알파타르트,해피북스투유,판매지수 978,2019년 12월
1,82,"8월의 끝은, 분명 세계의 끝과 닮아 있다.",아마사와 나츠키,학산문화사(단행본),판매지수 648,2018년 08월
1,83,"뜨거운 루카, 차가운 강주",욱수진,동아,판매지수 216,2024년 01월
1,84,이번 생은 가주가 되겠습니다 5,김로아,디앤씨미디어(D&C미디어),판매지수 900,2024년 01월
1,85,"리옹, 불시착",미요나,다향,판매지수 336,2023년 11월
1,86,하렘의 남자들 4,알파타르트,해피북스투유,판매지수 492,2023년 09월
1,87,어쩌다가 전원일기,박하민,SOME,판매지수 456,2022년 10월
1,88,구경하는 들러리양 외전 2,엘리아냥,위치,판매지수 336,2022년 04월
1,89,마른 가지에 바람처럼 1,달새울,arte(아르테),판매지수 684,2021년 04월
1,90,재혼황후 5,알파타르트,해피북스투유,"판매지수 1,140",2021년 03월
1,91,폐후의 귀환 세트,천산다객,만월,판매지수 600,2020년 12월
1,92,설렘의 기억,서은수,가하,판매지수 642,2020년 09월
1,93,오작교는 싫습니다 2,살오른곱등이,에이템포미디어,판매지수 282,2019년 07월
1,94,낙원의 오후,조강은,파란 (파란미디어),"판매지수 1,098",2019년 02월
1,95,센 강변의 작은 책방,레베카 레이즌,황금시간,판매지수 192,2017년 12월
1,96,옷소매 붉은 끝동 세트,강미강,청어람,판매지수 408,2017년 04월
1,97,그녀가 공작저로 가야 했던 사정 3,밀차,(주)디앤씨미디어-잇북,판매지수 396,2017년 02월
1,98,팀장님은 신혼이 피곤하다 3,강하다,팩토리나인,판매지수 156,2024년 01월
1,99,점괘보는 공녀님 1,사이딘,마롱,판매지수 144,2023년 12월
1,100,달빛수사,연여름,황금가지,판매지수 852,2023년 11월
2,1,"오늘 밤, 거짓말의 세계에서 잊을 수 없는 사랑을",이치조 미사키,모모,"판매지수 28,656",2023년 11월
2,2,말하고 싶은 비밀,사쿠라 이이요,모모,"판매지수 37,827",2023년 12월
2,3,재와 물거품,김청귤,안전가옥,"판매지수 18,366",2021년 05월
2,4,위시,니콜라스 스파크스,모모,"판매지수 11,676",2023년 12월
2,5,봄그늘 1~5 세트,김차차,파란 (파란미디어),"판매지수 5,916",2024년 02월
2,6,비긴 어게인,헬리 액튼,모모,"판매지수 3,060",2024년 01월
2,7,나와 너의 365일,유이하,모모,"판매지수 17,976",2023년 03월
2,8,주인공의 구원자가 될 운명입니다 1~5 세트,은소로,연담,"판매지수 1,428",2024년 04월
2,9,해피엔딩에서 너를 기다릴게,산다 치에,알에이치코리아(RHK),"판매지수 13,239",2023년 01월
2,10,"나는 내일, 어제의 너와 만난다",나나츠키 타카후미,영상출판미디어,"판매지수 10,890",2016년 02월
2,11,너는 달밤에 빛나고,사노 테츠야,디앤씨미디어(D&C미디어),"판매지수 9,828",2018년 04월
2,12,이번 생은 가주가 되겠습니다 1~5 세트,김로아,디앤씨미디어(D&C미디어),"판매지수 3,780",2024년 01월
2,13,너의 췌장을 먹고 싶어 (일반판),스미노 요루,소미미디어,"판매지수 11,436",2017년 04월
2,14,이토록 완벽한 실종,줄리안 맥클린,해피북스투유,"판매지수 3,600",2023년 12월
2,15,"거짓말이 보이는 나는, 솔직한 너에게 사랑을 했다",사쿠라이 미나,제우미디어,"판매지수 5,652",2019년 08월
2,16,첫 계절 2,서혜은,동아,판매지수 900,2024년 02월
2,17,금수별곡,마셰리,YOUNGCOM(영컴),"판매지수 1,878",2024년 01월
2,18,첫 계절 1,서혜은,동아,판매지수 900,2024년 02월
2,19,내 아이가 분명해 1,한민트,파란 (파란미디어),판매지수 822,2023년 09월
2,20,너와 만날 수 있었던 4%의 기적,히로세 미이,제우미디어,"판매지수 4,644",2019년 05월
2,21,시월드가 내게 집착한다 1~3 세트,한윤설,YOUNGCOM(영컴),"판매지수 1,140",2024년 01월
2,22,내 아이가 분명해 2,한민트,파란 (파란미디어),판매지수 786,2023년 09월
2,23,내 아이가 분명해 4,한민트,파란 (파란미디어),판매지수 864,2023년 09월
2,24,재혼황후 8 + 미공개 외전 세트,알파타르트,해피북스투유,"판매지수 2,160",2022년 12월
2,25,내 아이가 분명해 3,한민트,파란 (파란미디어),판매지수 828,2023년 09월
2,26,여름의 너에게 겨울에 내가 갈게,닌겐 로쿠도,북폴리오,"판매지수 2,280",2023년 07월
2,27,예민한 닥터 허스키,류재현,마롱,판매지수 552,2024년 02월
2,28,내 아이가 분명해 6,한민트,파란 (파란미디어),판매지수 852,2023년 09월
2,29,그것은 벚꽃 같은 사랑이었다,히로세 미이,제우미디어,"판매지수 2,724",2019년 03월
2,30,내 아이가 분명해 5,한민트,파란 (파란미디어),판매지수 828,2023년 09월
2,31,내일의 으뜸,김빵,다향,판매지수 714,2023년 04월
2,32,낙원의 이론 1,정선우,파란 (파란미디어),"판매지수 2,526",2019년 07월
2,33,나에게 온 봄 2,미몽,마롱,판매지수 366,2024년 02월
2,34,"비록, 닿을 수 없는 너의 세상일지라도",미아키 스가루,팩토리나인,"판매지수 1,968",2023년 03월
2,35,일주일 만에 사랑할 순 없다,김동식,요다,"판매지수 4,278",2020년 03월
2,36,"빨강, 파랑, 어쨌든 찬란",케이시 맥퀴스턴,살림출판사,"판매지수 1,758",2021년 07월
2,37,나는 너에게 10년 치의 『    』을 전하고 싶어,아마노 아타루,제우미디어,"판매지수 2,172",2019년 10월
2,38,너의 췌장을 먹고 싶어 (노블판),스미노 요루,소미미디어,"판매지수 2,658",2017년 03월
2,39,나에게 온 봄 1,미몽,마롱,판매지수 300,2024년 02월
2,40,너를 사랑했던 한 사람의 나에게,오토노 요모지,모모,"판매지수 1,662",2022년 10월
2,41,내가 사랑했던 모든 너에게,오토노 요모지,모모,"판매지수 1,758",2022년 10월
2,42,재혼황후 7,알파타르트,해피북스투유,"판매지수 1,428",2022년 04월
2,43,낙원의 이론 4,정선우,파란 (파란미디어),"판매지수 2,058",2019년 07월
2,44,아파도 하고 싶은 세트,채랑비,연담,판매지수 462,2024년 02월
2,45,그 여름의 끝에 네가 죽으면 완벽했기 때문에,샤센도 유키,토마토출판사,"판매지수 1,740",2023년 09월
2,46,상견니,화리엔,리플레이,판매지수 156,2020년 07월
2,47,낙원의 이론 3,정선우,파란 (파란미디어),"판매지수 1,974",2019년 07월
2,48,낙원의 이론 2,정선우,파란 (파란미디어),"판매지수 2,100",2019년 07월
2,49,벽사아씨전,박에스더,안전가옥,"판매지수 1,344",2023년 09월
2,50,"어느 날, 너의 심장이 멈출 거라 말했다",클로에 윤,팩토리나인,"판매지수 1,986",2021년 12월
2,51,세이렌 5 북케이스 세트,설이수,YOUNGCOM(영컴),"판매지수 1,008",2024년 01월
2,52,이번 생은 가주가 되겠습니다 4,김로아,디앤씨미디어(D&C미디어),판매지수 882,2024년 01월
2,53,"고수, 후궁으로 깨어나다 박스 세트",코양희,블라썸,판매지수 792,2024년 01월
2,54,재혼황후 6,알파타르트,해피북스투유,"판매지수 1,188",2021년 12월
2,55,내가 제일 사랑하는 우리,미사,한스미디어,판매지수 348,2019년 09월
2,56,재혼황후 1 (일반판),알파타르트,해피북스투유,"판매지수 1,020",2019년 10월
2,57,밤하늘은 올려다보는 그대에게 상냥하게,마쿠라기 미루타,제우미디어,"판매지수 1,350",2019년 01월
2,58,내가 죽기 일주일 전,서은채,황금가지,"판매지수 1,914",2018년 03월
2,59,웨딩 임파서블 리커버 에디션 세트 한정판,송정원,디앤씨미디어(D&C미디어),판매지수 276,2024년 02월
2,60,"블루문이 뜨는 밤, 다시 한번 그녀를 사랑하게 됐다",히로세 미이,제우미디어,"판매지수 1,416",2023년 11월
2,61,마른 가지에 바람처럼 4,달새울,arte(아르테),판매지수 594,2021년 04월
2,62,마른 가지에 바람처럼 2,달새울,arte(아르테),판매지수 624,2021년 04월
2,63,마른 가지에 바람처럼 1,달새울,arte(아르테),판매지수 684,2021년 04월
2,64,재혼황후 5,알파타르트,해피북스투유,"판매지수 1,140",2021년 03월
2,65,이 세계에서 너와 두 번째 첫사랑을,모치즈키 쿠라게,북스토리,"판매지수 2,256",2020년 04월
2,66,재혼황후 2 (일반판),알파타르트,해피북스투유,판매지수 978,2019년 12월
2,67,"8월의 끝은, 분명 세계의 끝과 닮아 있다.",아마사와 나츠키,학산문화사(단행본),판매지수 648,2018년 08월
2,68,"뜨거운 루카, 차가운 강주",욱수진,동아,판매지수 216,2024년 01월
2,69,이번 생은 가주가 되겠습니다 5,김로아,디앤씨미디어(D&C미디어),판매지수 900,2024년 01월
2,70,점괘보는 공녀님 1~5 세트,사이딘,마롱,"판매지수 1,212",2023년 12월
2,71,우리 집에는 쥐가 있다,김수지,오후,"판매지수 1,374",2023년 10월
2,72,하렘의 남자들 4,알파타르트,해피북스투유,판매지수 492,2023년 09월
2,73,인소의 법칙 17 한정판,유한려,(주)디앤씨미디어-잇북,판매지수 888,2021년 12월
2,74,재혼황후 4 (일반판),알파타르트,해피북스투유,판매지수 918,2020년 09월
2,75,시월드가 내게 집착한다 1,한윤설,YOUNGCOM(영컴),판매지수 252,2024년 01월
2,76,팀장님은 신혼이 피곤하다 1,강하다,팩토리나인,판매지수 156,2024년 01월
2,77,이번 생은 가주가 되겠습니다 3,김로아,디앤씨미디어(D&C미디어),판매지수 816,2024년 01월
2,78,이번 생은 가주가 되겠습니다 2,김로아,디앤씨미디어(D&C미디어),판매지수 768,2024년 01월
2,79,에이스와 새우깡,성승제,도서출판이곳,판매지수 492,2023년 10월
2,80,악녀라서 편하고 좋은데요? 2,망고킴,연담,판매지수 552,2023년 01월
2,81,러브 레터,이와이 슌지,하빌리스,"판매지수 2,130",2022년 11월
2,82,당신의 이해를 돕기 위하여 2,이보라,연담,판매지수 444,2021년 09월
2,83,당신의 이해를 돕기 위하여 1,이보라,연담,판매지수 630,2021년 09월
2,84,인소의 법칙 16,유한려,(주)디앤씨미디어-잇북,판매지수 570,2021년 07월
2,85,마른 가지에 바람처럼 3,달새울,arte(아르테),판매지수 528,2021년 04월
2,86,악역의 엔딩은 죽음뿐 4,권겨을,디앤씨미디어(D&C미디어),판매지수 696,2020년 09월
2,87,영원의 사자들 2,정은궐,파란 (파란미디어),판매지수 618,2020년 09월
2,88,영원의 사자들 1,정은궐,파란 (파란미디어),판매지수 696,2020년 09월
2,89,나와 그녀의 왼손,츠지도 유메,제우미디어,판매지수 678,2018년 10월
2,90,"그 여름, 나는",최수현,가하,"판매지수 1,332",2018년 01월
2,91,해를 품은 달 2,정은궐,파란 (파란미디어),판매지수 822,2011년 10월
2,92,해를 품은 달 1,정은궐,파란 (파란미디어),판매지수 828,2011년 10월
2,93,팀장님은 신혼이 피곤하다 3,강하다,팩토리나인,판매지수 156,2024년 01월
2,94,팀장님은 신혼이 피곤하다 2,강하다,팩토리나인,판매지수 156,2024년 01월
2,95,이번 생은 가주가 되겠습니다 1,김로아,디앤씨미디어(D&C미디어),판매지수 900,2024년 01월
2,96,달빛수사,연여름,황금가지,판매지수 852,2023년 11월
2,97,"네 세상이 어둠이 된다고 해도, 내가 너의 빛이 되어줄게",시울,하이스트,판매지수 696,2023년 07월
2,98,누군가 내 몸에 빙의했다 세트,신솔라,연담,판매지수 360,2023년 07월
2,99,하렘의 남자들 3 (일반판),알파타르트,해피북스투유,판매지수 348,2023년 04월
2,100,악녀라서 편하고 좋은데요? 4,망고킴,연담,판매지수 528,2023년 01월
3,1,"오늘 밤, 거짓말의 세계에서 잊을 수 없는 사랑을",이치조 미사키,모모,"판매지수 28,656",2023년 11월
3,2,말하고 싶은 비밀,사쿠라 이이요,모모,"판매지수 37,827",2023년 12월
3,3,재와 물거품,김청귤,안전가옥,"판매지수 18,366",2021년 05월
3,4,나와 너의 365일,유이하,모모,"판매지수 17,976",2023년 03월
3,5,남은 인생 10년,고사카 루카,모모,"판매지수 29,397",2024년 03월
3,6,해피엔딩에서 너를 기다릴게,산다 치에,알에이치코리아(RHK),"판매지수 13,239",2023년 01월
3,7,너의 췌장을 먹고 싶어 (일반판),스미노 요루,소미미디어,"판매지수 11,436",2017년 04월
3,8,고백의 이유,서은수,파란 (파란미디어),"판매지수 4,578",2024년 03월
3,9,"나는 내일, 어제의 너와 만난다",나나츠키 타카후미,영상출판미디어,"판매지수 10,890",2016년 02월
3,10,"거짓말이 보이는 나는, 솔직한 너에게 사랑을 했다",사쿠라이 미나,제우미디어,"판매지수 5,652",2019년 08월
3,11,너는 달밤에 빛나고,사노 테츠야,디앤씨미디어(D&C미디어),"판매지수 9,828",2018년 04월
3,12,비긴 어게인,헬리 액튼,모모,"판매지수 3,060",2024년 01월
3,13,봄그늘 1~5 세트,김차차,파란 (파란미디어),"판매지수 5,916",2024년 02월
3,14,너와 만날 수 있었던 4%의 기적,히로세 미이,제우미디어,"판매지수 4,644",2019년 05월
3,15,위시,니콜라스 스파크스,모모,"판매지수 11,676",2023년 12월
3,16,일주일 만에 사랑할 순 없다,김동식,요다,"판매지수 4,278",2020년 03월
3,17,금수별곡,마셰리,YOUNGCOM(영컴),"판매지수 1,878",2024년 01월
3,18,내일의 으뜸,김빵,다향,판매지수 714,2023년 04월
3,19,주인공의 구원자가 될 운명입니다 1~5 세트,은소로,연담,"판매지수 1,428",2024년 04월
3,20,이토록 완벽한 실종,줄리안 맥클린,해피북스투유,"판매지수 3,600",2023년 12월
3,21,너의 췌장을 먹고 싶어 (노블판),스미노 요루,소미미디어,"판매지수 2,658",2017년 03월
3,22,낙원의 이론 1,정선우,파란 (파란미디어),"판매지수 2,526",2019년 07월
3,23,리마인더스 오브 힘,콜린 후버,미래지향,"판매지수 1,344",2024년 04월
3,24,내 아이가 분명해 3,한민트,파란 (파란미디어),판매지수 828,2023년 09월
3,25,그것은 벚꽃 같은 사랑이었다,히로세 미이,제우미디어,"판매지수 2,724",2019년 03월
3,26,내 아이가 분명해 4,한민트,파란 (파란미디어),판매지수 864,2023년 09월
3,27,이번 생은 가주가 되겠습니다 1~5 세트,김로아,디앤씨미디어(D&C미디어),"판매지수 3,780",2024년 01월
3,28,첫 계절 2,서혜은,동아,판매지수 900,2024년 02월
3,29,내 아이가 분명해 5,한민트,파란 (파란미디어),판매지수 828,2023년 09월
3,30,내 아이가 분명해 1,한민트,파란 (파란미디어),판매지수 822,2023년 09월
3,31,첫 계절 1,서혜은,동아,판매지수 900,2024년 02월
3,32,"은원, 은, 원",한차현,나무옆의자,판매지수 444,2024년 03월
3,33,내 아이가 분명해 6,한민트,파란 (파란미디어),판매지수 852,2023년 09월
3,34,내 아이가 분명해 2,한민트,파란 (파란미디어),판매지수 786,2023년 09월
3,35,시월드가 내게 집착한다 1~3 세트,한윤설,YOUNGCOM(영컴),"판매지수 1,140",2024년 01월
3,36,"어느 날, 너의 심장이 멈출 거라 말했다",클로에 윤,팩토리나인,"판매지수 1,986",2021년 12월
3,37,"빨강, 파랑, 어쨌든 찬란",케이시 맥퀴스턴,살림출판사,"판매지수 1,758",2021년 07월
3,38,나는 너에게 10년 치의 『    』을 전하고 싶어,아마노 아타루,제우미디어,"판매지수 2,172",2019년 10월
3,39,낙원의 이론 4,정선우,파란 (파란미디어),"판매지수 2,058",2019년 07월
3,40,낙원의 이론 3,정선우,파란 (파란미디어),"판매지수 1,974",2019년 07월
3,41,블라섬 셰어하우스,은상,빚은책들,판매지수 372,2024년 04월
3,42,그 여름의 끝에 네가 죽으면 완벽했기 때문에,샤센도 유키,토마토출판사,"판매지수 1,740",2023년 09월
3,43,낙원의 이론 2,정선우,파란 (파란미디어),"판매지수 2,100",2019년 07월
3,44,내일의 으뜸,김빵,다향,"판매지수 57,792",2024년 05월
3,45,중력 3,쏘날개,더클북컴퍼니,판매지수 672,2024년 03월
3,46,여름의 너에게 겨울에 내가 갈게,닌겐 로쿠도,북폴리오,"판매지수 2,280",2023년 07월
3,47,이 세계에서 너와 두 번째 첫사랑을,모치즈키 쿠라게,북스토리,"판매지수 2,256",2020년 04월
3,48,유니콘의 악마 : 블라섬 셰어하우스 외전,은상,빚은책들,판매지수 234,2024년 04월
3,49,"비록, 닿을 수 없는 너의 세상일지라도",미아키 스가루,팩토리나인,"판매지수 1,968",2023년 03월
3,50,9교시 소원,김사라,안전가옥,판매지수 408,2024년 02월
3,51,재혼황후 8 + 미공개 외전 세트,알파타르트,해피북스투유,"판매지수 2,160",2022년 12월
3,52,시간의 계단 2,주영하,블라썸,"판매지수 2,544",2019년 02월
3,53,러브 레터,이와이 슌지,하빌리스,"판매지수 2,130",2022년 11월
3,54,예민한 닥터 허스키,류재현,마롱,판매지수 552,2024년 02월
3,55,내가 사랑했던 모든 너에게,오토노 요모지,모모,"판매지수 1,758",2022년 10월
3,56,중력 2,쏘날개,더클북컴퍼니,판매지수 576,2024년 03월
3,57,중력 1,쏘날개,더클북컴퍼니,판매지수 576,2024년 03월
3,58,이번 생은 가주가 되겠습니다 1,김로아,디앤씨미디어(D&C미디어),판매지수 900,2024년 01월
3,59,무림세가 천대받는 손녀 딸이 되었다 1,마루별,연담,판매지수 372,2023년 03월
3,60,너를 사랑했던 한 사람의 나에게,오토노 요모지,모모,"판매지수 1,662",2022년 10월
3,61,마른 가지에 바람처럼 4,달새울,arte(아르테),판매지수 594,2021년 04월
3,62,마른 가지에 바람처럼 1,달새울,arte(아르테),판매지수 684,2021년 04월
3,63,세상은 『    』로 가득 차 있다,사쿠라 이이요,제우미디어,판매지수 612,2020년 01월
3,64,결혼은 계획이다 세트,이지연,테라스북,판매지수 324,2024년 03월
3,65,웨딩 임파서블 리커버 에디션 세트 한정판,송정원,디앤씨미디어(D&C미디어),판매지수 276,2024년 02월
3,66,"블루문이 뜨는 밤, 다시 한번 그녀를 사랑하게 됐다",히로세 미이,제우미디어,"판매지수 1,416",2023년 11월
3,67,"네 세상이 어둠이 된다고 해도, 내가 너의 빛이 되어줄게",시울,하이스트,판매지수 696,2023년 07월
3,68,무림세가 천대받는 손녀 딸이 되었다 2,마루별,연담,판매지수 492,2023년 03월
3,69,마른 가지에 바람처럼 3,달새울,arte(아르테),판매지수 528,2021년 04월
3,70,마른 가지에 바람처럼 2,달새울,arte(아르테),판매지수 624,2021년 04월
3,71,시간의 계단 1,주영하,블라썸,"판매지수 2,850",2019년 02월
3,72,이번 생은 가주가 되겠습니다 5,김로아,디앤씨미디어(D&C미디어),판매지수 900,2024년 01월
3,73,이번 생은 가주가 되겠습니다 3,김로아,디앤씨미디어(D&C미디어),판매지수 816,2024년 01월
3,74,다정한 사신은 너를 위한 거짓말을 할 거야,모치즈키 쿠라게,북스토리,판매지수 870,2023년 03월
3,75,키메라 1,홍수연,파란 (파란미디어),판매지수 306,2022년 08월
3,76,스틸 미 Still Me,조조 모예스,살림출판사,판매지수 240,2019년 01월
3,77,이번 생은 가주가 되겠습니다 4,김로아,디앤씨미디어(D&C미디어),판매지수 882,2024년 01월
3,78,이번 생은 가주가 되겠습니다 2,김로아,디앤씨미디어(D&C미디어),판매지수 768,2024년 01월
3,79,아파도 하고 싶은 세트,채랑비,연담,판매지수 462,2024년 02월
3,80,무림세가 천대받는 손녀 딸이 되었다 4,마루별,연담,판매지수 522,2023년 03월
3,81,무림세가 천대받는 손녀 딸이 되었다 3,마루별,연담,판매지수 492,2023년 03월
3,82,재혼황후 7,알파타르트,해피북스투유,"판매지수 1,428",2022년 04월
3,83,내가 제일 사랑하는 우리,미사,한스미디어,판매지수 348,2019년 09월
3,84,낙원의 오후,조강은,파란 (파란미디어),"판매지수 1,098",2019년 02월
3,85,상호 패러독스 1,해월,포르투나,판매지수 606,2024년 02월
3,86,나에게 온 봄 2,미몽,마롱,판매지수 366,2024년 02월
3,87,나에게 온 봄 1,미몽,마롱,판매지수 300,2024년 02월
3,88,세이렌 5 북케이스 세트,설이수,YOUNGCOM(영컴),"판매지수 1,008",2024년 01월
