월,순위,제목,저자,출판사,판매지수,출판 년월
1,1,살인자의 쇼핑몰,강지영,자음과모음,"판매지수 16,326",2020년 02월
1,2,눈에 갇힌 외딴 산장에서,히가시노 게이고,재인,"판매지수 19,443",2023년 07월
1,3,"칵테일, 러브, 좀비",조예은,안전가옥,"판매지수 48,930",2020년 04월
1,4,살인자의 쇼핑몰 2,강지영,자음과모음,"판매지수 13,248",2023년 07월
1,5,용의자 X의 헌신,히가시노 게이고,재인,"판매지수 48,414",2017년 08월
1,6,잘못된 장소 잘못된 시간,질리언 매캘리스터,시옷북스,"판매지수 29,916",2023년 07월
1,7,악의,히가시노 게이고,현대문학,"판매지수 30,816",2019년 07월
1,8,세상 끝의 살인,아라키 아카네,북스피어,"판매지수 4,332",2023년 12월
1,9,라플라스의 마녀,히가시노 게이고,현대문학,"판매지수 18,531",2016년 01월
1,10,가면산장 살인사건,히가시노 게이고,재인,"판매지수 16,269",2014년 09월
1,11,그리고 아무도 없었다,애거사 크리스티,황금가지,"판매지수 24,378",2013년 12월
1,12,카지노,김진명,새움,"판매지수 20,130",2022년 12월
1,13,페어워닝,마이클 코넬리,알에이치코리아(RHK),"판매지수 4,422",2024년 01월
1,14,백광,렌죠 미키히코,모모,"판매지수 13,392",2022년 02월
1,15,매스커레이드 게임,히가시노 게이고,현대문학,"판매지수 5,460",2023년 06월
1,16,명탐정의 창자,시라이 토모유키,내친구의서재,"판매지수 4,584",2024년 01월
1,17,코너스톤 셜록 홈즈 전집,아서 코난 도일,코너스톤(도서),"판매지수 17,406",2016년 01월
1,18,그리고 아무도 없었다,애거사 크리스티,해문출판사,"판매지수 8,622",2002년 05월
1,19,[예스리커버] 셜록 홈즈 전집 세트,아서 코난 도일,문예춘추사,"판매지수 5,484",2022년 05월
1,20,이토록 완벽한 실종,줄리안 맥클린,해피북스투유,"판매지수 3,600",2023년 12월
1,21,[예스리커버] 트로피컬 나이트,조예은,한겨레출판,"판매지수 10,269",2023년 08월
1,22,레이크사이드,히가시노 게이고,하빌리스,"판매지수 3,942",2023년 08월
1,23,하쿠바산장 살인사건,히가시노 게이고,알에이치코리아(RHK),"판매지수 5,868",2020년 04월
1,24,사선을 걷는 남자,데이비드 발다치,북로드,"판매지수 3,252",2023년 11월
1,25,매스커레이드 호텔,히가시노 게이고,현대문학,"판매지수 3,630",2012년 07월
1,26,갈까마귀 살인사건,다니엘 콜,북플라자,"판매지수 3,750",2023년 12월
1,27,치유를 파는 찻집,모리사와 아키오,북플라자,"판매지수 3,972",2023년 08월
1,28,곰탕 1,김영탁,arte(아르테),"판매지수 8,796",2018년 03월
1,29,매스커레이드 이브,히가시노 게이고,현대문학,"판매지수 3,060",2015년 08월
1,30,돌이킬 수 있는,문목하,아작,"판매지수 21,552",2018년 12월
1,31,13.67,찬호께이,한스미디어,"판매지수 12,468",2023년 01월
1,32,어느 사형에 관한 기록,단야 쿠카프카,황금가지,"판매지수 1,242",2023년 11월
1,33,6시간 후 너는 죽는다,다카노 가즈아키,황금가지,"판매지수 1,710",2009년 03월
1,34,방주,유키 하루오,블루홀6,"판매지수 11,517",2023년 02월
1,35,트로피컬 나이트,조예은,한겨레출판,"판매지수 20,289",2022년 08월
1,36,제노사이드,다카노 가즈아키,황금가지,"판매지수 10,833",2012년 06월
1,37,마트료시카의 밤,아쓰카와 다쓰미,리드비(READbie),"판매지수 1,560",2023년 01월
1,38,매스커레이드 나이트,히가시노 게이고,현대문학,"판매지수 2,514",2018년 08월
1,39,명탐정의 제물,시라이 토모유키,내친구의서재,"판매지수 3,954",2023년 07월
1,40,곰탕 2,김영탁,arte(아르테),"판매지수 6,690",2018년 03월
1,41,오리엔트 특급 살인,애거사 크리스티,황금가지,"판매지수 12,972",2013년 12월
1,42,묵시록 살인사건,니시무라 교타로,블루홀6,"판매지수 1,170",2024년 01월
1,43,유리탑의 살인,치넨 미키토,리드비(READbie),"판매지수 2,304",2022년 07월
1,44,벚꽃 지는 계절에 그대를 그리워하네,우타노 쇼고,한스미디어,"판매지수 4,254",2019년 03월
1,45,삼가 이와 같이 아뢰옵니다,미야베 미유키,북스피어,"판매지수 2,238",2023년 08월
1,46,모방범 1,미야베 미유키,문학동네,"판매지수 3,930",2012년 03월
1,47,돌이킬 수 없는 약속,야쿠마루 가쿠,북플라자,"판매지수 6,186",2022년 12월
1,48,살인자 외,어네스트 밀러 헤밍웨이,코너스톤(도서),"판매지수 6,582",2017년 06월
1,49,모방범 3,미야베 미유키,문학동네,"판매지수 3,570",2012년 03월
1,50,붉은 박물관,오야마 세이이치로,리드비(READbie),"판매지수 1,398",2023년 09월
1,51,이상한 그림,우케쓰,북다,"판매지수 3,660",2023년 07월
1,52,테디베어는 죽지 않아,조예은,안전가옥,"판매지수 6,048",2023년 06월
1,53,장미의 이름 세트,움베르토 에코,열린책들,"판매지수 7,062",2006년 04월
1,54,희망의 끈,히가시노 게이고,재인,"판매지수 2,184",2022년 11월
1,55,이상한 집,우케쓰,리드비(READbie),"판매지수 5,514",2022년 10월
1,56,모래시계 외,"로버트 바,  E. P. 버틀러",코너스톤(도서),"판매지수 3,714",2017년 07월
1,57,모방범 2,미야베 미유키,문학동네,"판매지수 3,528",2012년 03월
1,58,퇴마록 국내편 1,이우혁,엘릭시르,"판매지수 3,750",2011년 09월
1,59,망내인,찬호께이,한스미디어,"판매지수 3,828",2023년 06월
1,60,"아픈 것아, 아픈 것아, 날아가라",미아키 스가루,영상출판미디어,"판매지수 3,132",2015년 12월
1,61,루팡의 딸 5,요코제키 다이,북플라자,"판매지수 2,016",2022년 11월
1,62,루팡의 딸 4,요코제키 다이,북플라자,"판매지수 1,866",2022년 05월
1,63,얼음나무 숲,하지은,황금가지,"판매지수 5,340",2020년 03월
1,64,복행 마을 생활 수칙,숫노루TV,북오션,판매지수 882,2023년 12월
1,65,애크로이드 살인 사건,애거사 크리스티,황금가지,"판매지수 4,800",2013년 12월
1,66,마력의 태동,히가시노 게이고,현대문학,"판매지수 9,126",2019년 01월
1,67,아홉 꼬리의 전설,배상민,북다,판매지수 828,2023년 12월
1,68,내가 나를 버린 날,마츠무라 료야,북플라자,"판매지수 2,556",2022년 04월
1,69,봄철 한정 딸기 타르트 사건,요네자와 호노부,엘릭시르,"판매지수 3,720",2016년 04월
1,70,테러리스트,"마이 셰발,  페르 발뢰",엘릭시르,"판매지수 1,014",2023년 12월
1,71,6시 20분의 남자,데이비드 발다치,북로드,"판매지수 1,620",2023년 09월
1,72,루팡의 딸 3,요코제키 다이,북플라자,"판매지수 1,584",2021년 12월
1,73,아침이 온다,츠지무라 미즈키,몽실북스,"판매지수 3,066",2017년 11월
1,74,퇴마록 국내편 2,이우혁,엘릭시르,"판매지수 2,298",2011년 09월
1,75,붉은 손가락,히가시노 게이고,현대문학,"판매지수 4,086",2019년 07월
1,76,편지,히가시노 게이고,알에이치코리아(RHK),"판매지수 4,242",2019년 04월
1,77,삐에로의 소원해결소,요코제키 다이,북플라자,판매지수 804,2023년 12월
1,78,더 미스터리 1,철멍뭉,부커,"판매지수 1,338",2023년 12월
1,79,레몬과 살인귀,구와가키 아유,블루홀6,판매지수 756,2023년 11월
1,80,방황하는 칼날,히가시노 게이고,하빌리스,"판매지수 2,676",2021년 07월
1,81,셜록 홈즈 전집 세트,아서 코난 도일,문예춘추사,"판매지수 5,340",2012년 12월
1,82,13계단,다카노 가즈아키,황금가지,"판매지수 4,236",2005년 12월
1,83,죄의 경계,야쿠마루 가쿠,북플라자,"판매지수 1,140",2023년 11월
1,84,중요한 건 살인,앤터니 호로비츠,열린책들,"판매지수 1,434",2023년 08월
1,85,루팡의 딸 2,요코제키 다이,북플라자,"판매지수 1,584",2021년 07월
1,86,뉴서울파크 젤리장수 대학살,조예은,안전가옥,"판매지수 1,950",2019년 06월
1,87,명탐정 코난 3,아오야마 고쇼,서울미디어코믹스(서울문화사),"판매지수 3,852",1997년 02월
1,88,한국추리문학상 황금펜상 수상작품집 2023 제17회,박소해,나비클럽,판매지수 714,2023년 12월
1,89,열린 어둠,렌죠 미키히코,모모,"판매지수 1,944",2022년 12월
1,90,비밀,히가시노 게이고,소미미디어,"판매지수 2,160",2021년 07월
1,91,지진 새,수재나 존스,북로드,"판매지수 1,326",2019년 11월
1,92,앨리스 죽이기,고바야시 야스미,검은숲,"판매지수 3,198",2015년 12월
1,93,잘린 머리처럼 불길한 것,미쓰다 신조,비채,"판매지수 2,826",2010년 08월
1,94,명탐정 코난 8,아오야마 고쇼,서울미디어코믹스(서울문화사),"판매지수 2,496",1997년 05월
1,95,종이학 살인사건,치넨 미키토,북플라자,"판매지수 1,689",2022년 10월
1,96,완전 부부 범죄,황세연,북다,"판매지수 1,068",2024년 01월
1,97,흑뢰성,요네자와 호노부,리드비(READbie),"판매지수 2,448",2022년 09월
1,98,블랙 쇼맨과 이름 없는 마을의 살인,히가시노 게이고,알에이치코리아(RHK),"판매지수 5,334",2020년 11월
1,99,유성의 인연 2,히가시노 게이고,현대문학,"판매지수 2,490",2020년 01월
1,100,0시를 향하여,애거사 크리스티,황금가지,"판매지수 1,956",2013년 12월
2,1,금단의 마술,히가시노 게이고,재인,"판매지수 22,164",2024년 02월
2,2,살인자의 쇼핑몰,강지영,자음과모음,"판매지수 16,326",2020년 02월
2,3,살인자의 쇼핑몰 2,강지영,자음과모음,"판매지수 13,248",2023년 07월
2,4,잘못된 장소 잘못된 시간,질리언 매캘리스터,시옷북스,"판매지수 29,916",2023년 07월
2,5,"칵테일, 러브, 좀비",조예은,안전가옥,"판매지수 48,930",2020년 04월
2,6,눈에 갇힌 외딴 산장에서,히가시노 게이고,재인,"판매지수 19,443",2023년 07월
2,7,블랙 쇼맨과 운명의 바퀴,히가시노 게이고,알에이치코리아(RHK),"판매지수 24,054",2024년 03월
2,8,용의자 X의 헌신,히가시노 게이고,재인,"판매지수 48,414",2017년 08월
2,9,명탐정의 창자,시라이 토모유키,내친구의서재,"판매지수 4,584",2024년 01월
2,10,악의,히가시노 게이고,현대문학,"판매지수 30,816",2019년 07월
2,11,그리고 아무도 없었다,애거사 크리스티,황금가지,"판매지수 24,378",2013년 12월
2,12,가면산장 살인사건,히가시노 게이고,재인,"판매지수 16,269",2014년 09월
2,13,페어워닝,마이클 코넬리,알에이치코리아(RHK),"판매지수 4,422",2024년 01월
2,14,속임수의 섬,히가시가와 도쿠야,북다,"판매지수 5,094",2024년 01월
2,15,코너스톤 셜록 홈즈 전집,아서 코난 도일,코너스톤(도서),"판매지수 17,406",2016년 01월
2,16,명탐정의 제물,시라이 토모유키,내친구의서재,"판매지수 3,954",2023년 07월
2,17,라플라스의 마녀,히가시노 게이고,현대문학,"판매지수 18,531",2016년 01월
2,18,[예스리커버] 트로피컬 나이트,조예은,한겨레출판,"판매지수 10,269",2023년 08월
2,19,13.67,찬호께이,한스미디어,"판매지수 12,468",2023년 01월
2,20,곰탕 1,김영탁,arte(아르테),"판매지수 8,796",2018년 03월
2,21,제노사이드,다카노 가즈아키,황금가지,"판매지수 10,833",2012년 06월
2,22,백광,렌죠 미키히코,모모,"판매지수 13,392",2022년 02월
2,23,카지노,김진명,새움,"판매지수 20,130",2022년 12월
2,24,세상 끝의 살인,아라키 아카네,북스피어,"판매지수 4,332",2023년 12월
2,25,사선을 걷는 남자,데이비드 발다치,북로드,"판매지수 3,252",2023년 11월
2,26,트로피컬 나이트,조예은,한겨레출판,"판매지수 20,289",2022년 08월
2,27,돌이킬 수 있는,문목하,아작,"판매지수 21,552",2018년 12월
2,28,그리고 아무도 없었다,애거사 크리스티,해문출판사,"판매지수 8,622",2002년 05월
2,29,히가시노 게이고 설산 시리즈,히가시노 게이고,소미미디어,"판매지수 3,582",2024년 03월
2,30,레이크사이드,히가시노 게이고,하빌리스,"판매지수 3,942",2023년 08월
2,31,[예스리커버] 셜록 홈즈 전집 세트,아서 코난 도일,문예춘추사,"판매지수 5,484",2022년 05월
2,32,명상 살인,카르스텐 두세,세계사,"판매지수 2,190",2021년 07월
2,33,치유를 파는 찻집,모리사와 아키오,북플라자,"판매지수 3,972",2023년 08월
2,34,갈까마귀 살인사건,다니엘 콜,북플라자,"판매지수 3,750",2023년 12월
2,35,하쿠바산장 살인사건,히가시노 게이고,알에이치코리아(RHK),"판매지수 5,868",2020년 04월
2,36,블랙 쇼맨과 환상의 여자,히가시노 게이고,알에이치코리아(RHK),"판매지수 5,892",2023년 04월
2,37,곰탕 2,김영탁,arte(아르테),"판매지수 6,690",2018년 03월
2,38,오리엔트 특급 살인,애거사 크리스티,황금가지,"판매지수 12,972",2013년 12월
2,39,이토록 완벽한 실종,줄리안 맥클린,해피북스투유,"판매지수 3,600",2023년 12월
2,40,퇴마록 국내편 1,이우혁,엘릭시르,"판매지수 3,750",2011년 09월
2,41,그림자 마법사들,정채연,문학수첩,"판매지수 1,686",2024년 02월
2,42,블랙 쇼맨과 이름 없는 마을의 살인,히가시노 게이고,알에이치코리아(RHK),"판매지수 5,334",2020년 11월
2,43,살인자 외,어네스트 밀러 헤밍웨이,코너스톤(도서),"판매지수 6,582",2017년 06월
2,44,삼가 이와 같이 아뢰옵니다,미야베 미유키,북스피어,"판매지수 2,238",2023년 08월
2,45,매스커레이드 게임,히가시노 게이고,현대문학,"판매지수 5,460",2023년 06월
2,46,애크로이드 살인 사건,애거사 크리스티,황금가지,"판매지수 4,800",2013년 12월
2,47,이상한 그림,우케쓰,북다,"판매지수 3,660",2023년 07월
2,48,매스커레이드 이브,히가시노 게이고,현대문학,"판매지수 3,060",2015년 08월
2,49,매스커레이드 호텔,히가시노 게이고,현대문학,"판매지수 3,630",2012년 07월
2,50,레드클로버,마사키 도시카,허밍북스,"판매지수 1,662",2024년 02월
2,51,테디베어는 죽지 않아,조예은,안전가옥,"판매지수 6,048",2023년 06월
2,52,이상한 집,우케쓰,리드비(READbie),"판매지수 5,514",2022년 10월
2,53,얼음나무 숲,하지은,황금가지,"판매지수 5,340",2020년 03월
2,54,13계단,다카노 가즈아키,황금가지,"판매지수 4,236",2005년 12월
2,55,퇴마록 국내편 2,이우혁,엘릭시르,"판매지수 2,298",2011년 09월
2,56,살인마에게 바치는 청소지침서,쿤룬,한스미디어,판매지수 900,2021년 01월
2,57,돌이킬 수 없는 약속,야쿠마루 가쿠,북플라자,"판매지수 6,186",2022년 12월
2,58,봉제인형 살인사건 시리즈 소장본 박스 세트,다니엘 콜,북플라자,"판매지수 1,572",2022년 12월
2,59,방주,유키 하루오,블루홀6,"판매지수 11,517",2023년 02월
2,60,살인자의 쇼핑목록,강지영,네오픽션,판매지수 912,2022년 05월
2,61,매스커레이드 나이트,히가시노 게이고,현대문학,"판매지수 2,514",2018년 08월
2,62,탐정 갈릴레오,히가시노 게이고,재인,"판매지수 2,670",2008년 06월
2,63,마트료시카의 밤,아쓰카와 다쓰미,리드비(READbie),"판매지수 1,560",2023년 01월
2,64,6시 20분의 남자,데이비드 발다치,북로드,"판매지수 1,620",2023년 09월
2,65,완전 부부 범죄,황세연,북다,"판매지수 1,068",2024년 01월
2,66,영원한 우정으로 2,넬레 노이하우스,북로드,"판매지수 2,616",2022년 07월
2,67,허상의 어릿광대,히가시노 게이고,재인,"판매지수 1,932",2021년 12월
2,68,장미의 이름 세트,움베르토 에코,열린책들,"판매지수 7,062",2006년 04월
2,69,묵시록 살인사건,니시무라 교타로,블루홀6,"판매지수 1,170",2024년 01월
2,70,모래시계 외,"로버트 바,  E. P. 버틀러",코너스톤(도서),"판매지수 3,714",2017년 07월
2,71,봄철 한정 딸기 타르트 사건,요네자와 호노부,엘릭시르,"판매지수 3,720",2016년 04월
2,72,검은 집,기시 유스케,창해(새우와 고래),"판매지수 3,972",2004년 08월
2,73,명탐정 코난 2,아오야마 고쇼,서울미디어코믹스(서울문화사),"판매지수 3,834",2020년 08월
2,74,별에서의 살인,모모노 자파,모모,"판매지수 1,884",2024년 02월
2,75,우중괴담,미쓰다 신조,북로드,"판매지수 4,638",2022년 11월
2,76,영원한 우정으로 1,넬레 노이하우스,북로드,"판매지수 2,574",2022년 07월
2,77,셜록 홈즈 전집 세트,아서 코난 도일,문예춘추사,"판매지수 5,340",2012년 12월
2,78,명탐정 코난 8,아오야마 고쇼,서울미디어코믹스(서울문화사),"판매지수 2,496",1997년 05월
2,79,벚꽃 지는 계절에 그대를 그리워하네,우타노 쇼고,한스미디어,"판매지수 4,254",2019년 03월
2,80,직장 상사 악령 퇴치부,이사구,황금가지,"판매지수 9,078",2024년 02월
2,81,흑뢰성,요네자와 호노부,리드비(READbie),"판매지수 2,448",2022년 09월
2,82,어느 사형에 관한 기록,단야 쿠카프카,황금가지,"판매지수 1,242",2023년 11월
2,83,붉은 박물관,오야마 세이이치로,리드비(READbie),"판매지수 1,398",2023년 09월
2,84,희망의 끈,히가시노 게이고,재인,"판매지수 2,184",2022년 11월
2,85,편지,히가시노 게이고,알에이치코리아(RHK),"판매지수 4,242",2019년 04월
2,86,"아픈 것아, 아픈 것아, 날아가라",미아키 스가루,영상출판미디어,"판매지수 3,132",2015년 12월
2,87,성녀의 구제,히가시노 게이고,재인,"판매지수 1,584",2009년 12월
2,88,닌자의 딸,요코제키 다이,북플라자,판매지수 966,2023년 11월
2,89,비밀,히가시노 게이고,소미미디어,"판매지수 2,160",2021년 07월
2,90,인어가 잠든 집,히가시노 게이고,재인,"판매지수 3,210",2019년 02월
2,91,명탐정 코난 11,아오야마 고쇼,서울미디어코믹스(서울문화사),"판매지수 2,142",1997년 08월
2,92,명탐정 코난 4,아오야마 고쇼,서울미디어코믹스(서울문화사),"판매지수 3,102",1997년 03월
2,93,명탐정 코난 3,아오야마 고쇼,서울미디어코믹스(서울문화사),"판매지수 3,852",1997년 02월
2,94,모조품,커스틴 첸,arte(아르테),판매지수 624,2023년 11월
2,95,기억 속의 유괴,오야마 세이이치로,리드비(READbie),판매지수 972,2023년 11월
2,96,종이학 살인사건,치넨 미키토,북플라자,"판매지수 1,689",2022년 10월
2,97,내가 나를 버린 날,마츠무라 료야,북플라자,"판매지수 2,556",2022년 04월
2,98,조각상 살인사건,다니엘 콜,북플라자,"판매지수 1,560",2022년 01월
2,99,파리 마카롱 수수께끼,요네자와 호노부,엘릭시르,"판매지수 2,820",2021년 10월
2,100,유성의 인연 1,히가시노 게이고,현대문학,"판매지수 2,646",2020년 01월
3,1,블랙 쇼맨과 운명의 바퀴,히가시노 게이고,알에이치코리아(RHK),"판매지수 24,054",2024년 03월
3,2,잘못된 장소 잘못된 시간,질리언 매캘리스터,시옷북스,"판매지수 29,916",2023년 07월
3,3,금단의 마술,히가시노 게이고,재인,"판매지수 22,164",2024년 02월
3,4,"칵테일, 러브, 좀비",조예은,안전가옥,"판매지수 48,930",2020년 04월
3,5,용의자 X의 헌신,히가시노 게이고,재인,"판매지수 48,414",2017년 08월
3,6,악의,히가시노 게이고,현대문학,"판매지수 30,816",2019년 07월
3,7,살인자의 쇼핑몰,강지영,자음과모음,"판매지수 16,326",2020년 02월
3,8,직장 상사 악령 퇴치부,이사구,황금가지,"판매지수 9,078",2024년 02월
3,9,눈에 갇힌 외딴 산장에서,히가시노 게이고,재인,"판매지수 19,443",2023년 07월
3,10,블랙 쇼맨과 환상의 여자,히가시노 게이고,알에이치코리아(RHK),"판매지수 5,892",2023년 04월
3,11,살인자의 쇼핑몰 2,강지영,자음과모음,"판매지수 13,248",2023년 07월
3,12,그리고 아무도 없었다,애거사 크리스티,황금가지,"판매지수 24,378",2013년 12월
3,13,블랙 쇼맨과 이름 없는 마을의 살인,히가시노 게이고,알에이치코리아(RHK),"판매지수 5,334",2020년 11월
3,14,코너스톤 셜록 홈즈 전집,아서 코난 도일,코너스톤(도서),"판매지수 17,406",2016년 01월
3,15,누굴 죽였을까,정해연,북다,"판매지수 5,076",2024년 02월
3,16,속임수의 섬,히가시가와 도쿠야,북다,"판매지수 5,094",2024년 01월
3,17,[예스리커버] 트로피컬 나이트,조예은,한겨레출판,"판매지수 10,269",2023년 08월
3,18,가면산장 살인사건,히가시노 게이고,재인,"판매지수 16,269",2014년 09월
3,19,카지노,김진명,새움,"판매지수 20,130",2022년 12월
3,20,라플라스의 마녀,히가시노 게이고,현대문학,"판매지수 18,531",2016년 01월
3,21,돌이킬 수 있는,문목하,아작,"판매지수 21,552",2018년 12월
3,22,[예스리커버] 셜록 홈즈 전집 세트,아서 코난 도일,문예춘추사,"판매지수 5,484",2022년 05월
3,23,곰탕 1,김영탁,arte(아르테),"판매지수 8,796",2018년 03월
3,24,덧없는 양들의 축연,요네자와 호노부,엘릭시르,"판매지수 2,058",2024년 03월
3,25,퇴마록 국내편 1,이우혁,엘릭시르,"판매지수 3,750",2011년 09월
3,26,히가시노 게이고 설산 시리즈,히가시노 게이고,소미미디어,"판매지수 3,582",2024년 03월
3,27,방주,유키 하루오,블루홀6,"판매지수 11,517",2023년 02월
3,28,살인자 외,어네스트 밀러 헤밍웨이,코너스톤(도서),"판매지수 6,582",2017년 06월
3,29,그리고 아무도 없었다,애거사 크리스티,해문출판사,"판매지수 8,622",2002년 05월
3,30,13.67,찬호께이,한스미디어,"판매지수 12,468",2023년 01월
3,31,법정유희,이가라시 리쓰토,리드비(READbie),"판매지수 2,628",2024년 03월
3,32,백광,렌죠 미키히코,모모,"판매지수 13,392",2022년 02월
3,33,제노사이드,다카노 가즈아키,황금가지,"판매지수 10,833",2012년 06월
3,34,교수상회,유키 하루오,블루홀6,"판매지수 1,368",2024년 03월
3,35,명탐정의 창자,시라이 토모유키,내친구의서재,"판매지수 4,584",2024년 01월
3,36,별에서의 살인,모모노 자파,모모,"판매지수 1,884",2024년 02월
3,37,매스커레이드 게임,히가시노 게이고,현대문학,"판매지수 5,460",2023년 06월
3,38,곰탕 2,김영탁,arte(아르테),"판매지수 6,690",2018년 03월
3,39,트로피컬 나이트,조예은,한겨레출판,"판매지수 20,289",2022년 08월
3,40,돌이킬 수 없는 약속,야쿠마루 가쿠,북플라자,"판매지수 6,186",2022년 12월
3,41,하쿠바산장 살인사건,히가시노 게이고,알에이치코리아(RHK),"판매지수 5,868",2020년 04월
3,42,세상 끝의 살인,아라키 아카네,북스피어,"판매지수 4,332",2023년 12월
3,43,페어워닝,마이클 코넬리,알에이치코리아(RHK),"판매지수 4,422",2024년 01월
3,44,얼음나무 숲,하지은,황금가지,"판매지수 5,340",2020년 03월
3,45,오리엔트 특급 살인,애거사 크리스티,황금가지,"판매지수 12,972",2013년 12월
3,46,갈까마귀 살인사건,다니엘 콜,북플라자,"판매지수 3,750",2023년 12월
3,47,테디베어는 죽지 않아,조예은,안전가옥,"판매지수 6,048",2023년 06월
3,48,인어가 잠든 집,히가시노 게이고,재인,"판매지수 3,210",2019년 02월
3,49,백만 유튜버 죽이기,박힘찬,오러,판매지수 876,2024년 04월
3,50,명상 살인,카르스텐 두세,세계사,"판매지수 2,190",2021년 07월
3,51,치유를 파는 찻집,모리사와 아키오,북플라자,"판매지수 3,972",2023년 08월
3,52,퇴마록 국내편 2,이우혁,엘릭시르,"판매지수 2,298",2011년 09월
3,53,레이크사이드,히가시노 게이고,하빌리스,"판매지수 3,942",2023년 08월
3,54,벚꽃 지는 계절에 그대를 그리워하네,우타노 쇼고,한스미디어,"판매지수 4,254",2019년 03월
3,55,셜록 홈즈 전집 세트,아서 코난 도일,문예춘추사,"판매지수 5,340",2012년 12월
3,56,그림자 마법사들,정채연,문학수첩,"판매지수 1,686",2024년 02월
3,57,살인자의 쇼핑몰 1~2 세트,강지영,자음과모음,"판매지수 2,604",2024년 03월
3,58,모래시계 외,"로버트 바,  E. P. 버틀러",코너스톤(도서),"판매지수 3,714",2017년 07월
3,59,장미의 이름 세트,움베르토 에코,열린책들,"판매지수 7,062",2006년 04월
3,60,"아픈 것아, 아픈 것아, 날아가라",미아키 스가루,영상출판미디어,"판매지수 3,132",2015년 12월
3,61,밀실살인게임,우타노 쇼고,한스미디어,"판매지수 2,796",2022년 08월
3,62,편지,히가시노 게이고,알에이치코리아(RHK),"판매지수 4,242",2019년 04월
3,63,사선을 걷는 남자,데이비드 발다치,북로드,"판매지수 3,252",2023년 11월
3,64,매스커레이드 호텔,히가시노 게이고,현대문학,"판매지수 3,630",2012년 07월
3,65,이웃집 소시오패스의 사정,조예은,&(앤드),"판매지수 4,410",2024년 04월
3,66,이토록 완벽한 실종,줄리안 맥클린,해피북스투유,"판매지수 3,600",2023년 12월
3,67,명탐정의 제물,시라이 토모유키,내친구의서재,"판매지수 3,954",2023년 07월
3,68,13계단,다카노 가즈아키,황금가지,"판매지수 4,236",2005년 12월
3,69,애크로이드 살인 사건,애거사 크리스티,황금가지,"판매지수 4,800",2013년 12월
3,70,탐정 갈릴레오,히가시노 게이고,재인,"판매지수 2,670",2008년 06월
3,71,이상한 집,우케쓰,리드비(READbie),"판매지수 5,514",2022년 10월
3,72,붉은 손가락,히가시노 게이고,현대문학,"판매지수 4,086",2019년 07월
3,73,다빈치 코드 1,댄 브라운,문학수첩,"판매지수 2,286",2013년 12월
3,74,유리탑의 살인,치넨 미키토,리드비(READbie),"판매지수 2,304",2022년 07월
3,75,루팡의 딸,요코제키 다이,북플라자,"판매지수 2,688",2019년 09월
3,76,봄철 한정 딸기 타르트 사건,요네자와 호노부,엘릭시르,"판매지수 3,720",2016년 04월
3,77,매스커레이드 이브,히가시노 게이고,현대문학,"판매지수 3,060",2015년 08월
3,78,우리 가족은 모두 살인자다,벤저민 스티븐슨,arte(아르테),판매지수 618,2024년 02월
3,79,우중괴담,미쓰다 신조,북로드,"판매지수 4,638",2022년 11월
3,80,"여름, 어디선가 시체가",박연선,놀,"판매지수 1,404",2016년 07월
3,81,앨리스 죽이기,고바야시 야스미,검은숲,"판매지수 3,198",2015년 12월
3,82,명탐정 코난 4,아오야마 고쇼,서울미디어코믹스(서울문화사),"판매지수 3,102",1997년 03월
3,83,명탐정 코난 3,아오야마 고쇼,서울미디어코믹스(서울문화사),"판매지수 3,852",1997년 02월
3,84,악의 심장,크리스 카터,북로드,"판매지수 1,056",2022년 03월
3,85,파리 마카롱 수수께끼,요네자와 호노부,엘릭시르,"판매지수 2,820",2021년 10월
3,86,모방범 1,미야베 미유키,문학동네,"판매지수 3,930",2012년 03월
3,87,마라의 요람,고태라,아프로스미디어,판매지수 396,2024년 03월
3,88,졸업,히가시노 게이고,현대문학,"판매지수 3,996",2019년 07월
3,89,매스커레이드 나이트,히가시노 게이고,현대문학,"판매지수 2,514",2018년 08월
3,90,허상의 어릿광대,히가시노 게이고,재인,"판매지수 1,932",2021년 12월
3,91,아침이 온다,츠지무라 미즈키,몽실북스,"판매지수 3,066",2017년 11월
3,92,다빈치 코드 2,댄 브라운,문학수첩,"판매지수 2,196",2013년 12월
3,93,모방범 3,미야베 미유키,문학동네,"판매지수 3,570",2012년 03월
3,94,검은 집,기시 유스케,창해(새우와 고래),"판매지수 3,972",2004년 08월
3,95,조각상 살인사건,다니엘 콜,북플라자,"판매지수 1,560",2022년 01월
3,96,레드클로버,마사키 도시카,허밍북스,"판매지수 1,662",2024년 02월
3,97,완전 부부 범죄,황세연,북다,"판매지수 1,068",2024년 01월
3,98,프랑켄슈타인,메리 셸리,휴머니스트,"판매지수 1,509",2022년 02월
3,99,모방범 2,미야베 미유키,문학동네,"판매지수 3,528",2012년 03월
3,100,성녀의 구제,히가시노 게이고,재인,"판매지수 1,584",2009년 12월
4,1,블랙 쇼맨과 운명의 바퀴,히가시노 게이고,알에이치코리아(RHK),"판매지수 24,054",2024년 03월
4,2,잘못된 장소 잘못된 시간,질리언 매캘리스터,시옷북스,"판매지수 29,916",2023년 07월
4,3,"칵테일, 러브, 좀비",조예은,안전가옥,"판매지수 48,930",2020년 04월
4,4,용의자 X의 헌신,히가시노 게이고,재인,"판매지수 48,414",2017년 08월
